split,mode,species,source_name,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
train,windows_nonoverlap,homo_sapiens,homo_sapiens:19,100000,99999,0.6770467335601396,0.6778467784677846,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4185495860001538,0.005517310026334599,0.6055594210047275,0.7496335330215516,100000,25000,12205,10966,11076,0.3389233892338923,0.08473,0.6942236788201557
train,windows_nonoverlap,homo_sapiens,homo_sapiens:2,100000,99999,1.4064088614709696,1.4065740657406574,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.43525790599233005,0.005870905006304383,0.6773521499853814,0.8229772070189938,100000,25000,25421,24002,23688,0.7032870328703287,0.17582,0.691632901931474
train,windows_nonoverlap,homo_sapiens,homo_sapiens:20,100000,99999,0.503595431176022,0.5044050440504405,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4336309649515897,0.00594712707970757,0.6099173450056696,0.7584963320987299,100000,25000,11148,10182,10040,0.25220252202522025,0.06305,0.5655722999641192
train,windows_nonoverlap,homo_sapiens,homo_sapiens:21,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.40613175797625445,0.005958166031632572,0.5422334750037408,0.6829842060396913,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,homo_sapiens,homo_sapiens:22,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.42712305001623463,0.005847561958944425,0.565072205994511,0.7143752229749225,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,homo_sapiens,homo_sapiens:3,100000,99999,1.5366835858490726,1.5368153681536816,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.41378800297388807,0.0057398219796596095,0.6546493989881128,0.8015543829969829,100000,25000,25499,24073,23908,0.7684076840768408,0.1921,0.7533628769755677
train,windows_nonoverlap,homo_sapiens,homo_sapiens:4,100000,99999,1.3043078770822194,1.3045730457304574,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4223441790090874,0.005275794945191592,0.6563269600010244,0.8036609949049307,100000,25000,25088,23857,23180,0.6522865228652287,0.16307,0.6499920280612245
train,windows_nonoverlap,homo_sapiens,homo_sapiens:5,100000,99999,1.3144308597817729,1.3147331473314734,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.41138047295680735,0.005597387949819677,0.6439379820221802,0.7799096959788585,100000,25000,24159,23025,22364,0.6573665736657367,0.16434,0.680243387557432
train,windows_nonoverlap,homo_sapiens,homo_sapiens:6,100000,99999,0.46942665565037606,0.4700847008470085,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4322070289636031,0.00527907298237551,0.5989076770201791,0.7438968559872592,100000,25000,11541,10505,10344,0.23504235042350424,0.05876,0.50914132224244
train,windows_nonoverlap,homo_sapiens,homo_sapiens:7,100000,99999,1.5009939064425128,1.5010550105501055,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4333320299774641,0.006207607060787268,0.6941222470049979,0.8327721040404867,100000,25000,25658,24283,23920,0.7505275052750527,0.18763,0.7312728973419597
train,windows_nonoverlap,homo_sapiens,homo_sapiens:8,100000,99999,0.6635904881578418,0.6644066440664407,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4401798449107446,0.0057195159897673875,0.6274575159914093,0.7707107629830716,100000,25000,11256,10346,10104,0.33220332203322034,0.08305,0.7378287135749823
train,windows_nonoverlap,homo_sapiens,homo_sapiens:9,100000,99999,1.4987012113964218,1.4988949889498895,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4296818100119708,0.00647565396502614,0.6876715640100883,0.8308421699766768,100000,25000,25780,24262,24072,0.7494474944749447,0.18736,0.7267649340574088
train,windows_nonoverlap,homo_sapiens,homo_sapiens:MT,16237,16236,1.9446999154439786,1.9418576003941859,model_symbol,3,32768,127,0.01,0.003875732421875,5413,,,,0.0,0.0587204699695576,0.0009175180312013254,0.0927593619999243,0.13410961102636065,16237,4060,4933,4487,4700,0.9709288001970929,0.24271725072365585,0.7989053314413136
train,windows_nonoverlap,homo_sapiens,homo_sapiens:X,100000,99999,0.35907314773068383,0.36000360003600035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.41776474498328753,0.005419127948698588,0.5763915309944423,0.7245493979426101,100000,25000,5819,6027,4784,0.18000180001800017,0.045,0.7733287506444406
train,windows_nonoverlap,homo_sapiens,homo_sapiens:Y,100000,99999,0.35907314773068383,0.36000360003600035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.41308171300624963,0.006201971977134235,0.5879155900183832,0.7294728830020176,100000,25000,5819,6027,4784,0.18000180001800017,0.045,0.7733287506444406
train,windows_nonoverlap,homo_sapiens,homo_sapiens:nonchromosomal,100000,99999,0.7925377033044317,0.7930479304793048,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.40788914800214116,0.005752707002102397,0.5937351120082894,0.7327895869966596,100000,25000,15326,13642,13844,0.3965239652396524,0.09913,0.6468093435991126
train,windows_nonoverlap,mus_musculus,mus_musculus:1,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4394471220584819,0.005762342014349997,0.5800653340120334,0.7239725720428396,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:10,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4378792749776039,0.005952383988187648,0.5765635550051229,0.7250114610069431,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:11,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4180987849831581,0.0054524999286513776,0.5608073729963508,0.6998082549398532,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:12,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4444324029900599,0.006447292020311579,0.5875167439953657,0.7317276300309459,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:13,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.41753703499853145,0.006394419018761255,0.5508854320069076,0.70035083903349,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:14,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.41072244400857016,0.0055535020073875785,0.5449136660026852,0.6933141600311501,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:15,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4162747129885247,0.005774077973910607,0.5556172370124841,0.6949062659841729,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:16,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.428721364994999,0.005370868995669298,0.5692010420170845,0.7046215040318202,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:17,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.41328075202181935,0.005409746008808725,0.5426076220028335,0.6897965070093051,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:18,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.42714890102797654,0.005716161991585977,0.5649580870085629,0.7029298300039954,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:19,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.44388764500035904,0.006235473993001506,0.5865121300157625,0.737646711000707,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:2,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4314763380389195,0.005343244047253393,0.5697746670048218,0.7108695130445994,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:3,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4322347190027358,0.00539845997991506,0.5726740349782631,0.719263525941642,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:4,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4085092630411964,0.00515968598483596,0.5411052510025911,0.6806176429963671,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:5,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.42333485298149753,0.005333084991434589,0.5571484600077383,0.6927963160123909,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:6,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4224232720443979,0.005222388019319624,0.5606500520079862,0.6972027020237874,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:7,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4188554130087141,0.005195828998694196,0.5531103450048249,0.6980946379917441,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:8,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.43101223203120753,0.005207375026657246,0.5612534370011417,0.7093748060287908,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:9,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4156842220836552,0.00530173494189512,0.5501975209917873,0.6986156249331543,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:MT,15973,15972,1.9167928182180143,1.9163536188329577,model_symbol,3,32768,127,0.01,0.003875732421875,5325,,,,0.0,0.06389300998125691,0.0009027880005305633,0.10780910900211893,0.13824332699005026,15973,3994,4828,4380,4620,0.9581768094164789,0.2395292055343392,0.7924606462303231
train,windows_nonoverlap,mus_musculus,mus_musculus:X,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.40068810900265817,0.005282100944896229,0.5354717830050504,0.6812051099550445,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:Y,100000,99999,0.002344996651718226,0.0038400384003840038,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.42020106194831897,0.005403479051892646,0.5585167499957606,0.6999263760517351,100000,25000,133,47,148,0.0019200192001920019,0.00048,0.3609022556390977
train,windows_nonoverlap,mus_musculus,mus_musculus:nonchromosomal,100000,99999,1.3534249893280184,1.3536135361353614,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.4477098339702934,0.0057478170056128874,0.6985135000286391,0.8373759840615094,100000,25000,26290,26133,22284,0.6768067680676807,0.1692,0.6435907189045265
train,windows_nonoverlap,bos_taurus,bos_taurus:nonchromosomal,100000,99999,1.191708318450372,1.1917719177191772,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.420846627021092,0.0054740061168558896,0.6428167639824096,0.7898174101137556,100000,25000,26822,25807,23300,0.5958859588595886,0.14897,0.5554022817090448
train,windows_nonoverlap,bos_taurus,bos_taurus:1,100000,99999,0.3022315147467881,0.3028830288302883,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.41339162400981877,0.0051415829511824995,0.5715394130093046,0.7117311159672681,100000,25000,3769,4434,2860,0.15144151441514414,0.03786,1.0045104802334837
